name,address,lat,lng
부천심곡DT,경기도 부천시 원미구 부천로 97 (심곡동),37.492932,126.78441
부천상동DT,경기도 부천시 원미구 평천로 611 (상동),37.51568183,126.7585754
안양덕현DT,경기도 안양시 동안구 흥안대로 139 (호계동),37.37130179,126.9602195
풍무사거리DT,경기도 김포시 풍무로 137,37.60784497,126.7228369
경기광주신현DT,경기도 광주시 오포읍 태재로 37,37.36005,127.153125
부천중동DT,경기도 부천시 원미구 부흥로 193 (중동),37.4963743,126.7642000
김포풍무DT,경기도 김포시 풍무로 45 (풍무동),37.600112,126.720441
경기광주쌍령DT,경기도 광주시 경충대로 1445 (쌍령동),37.3987506,127.2733178
안양호계DT,경기도 안양시 동안구 엘에스로 23-8 (호계동),37.366561,126.956011
인천계산역DT,인천광역시 계양구 경명대로 1105 (계산동),37.54361825,126.7298500
인천갈산DT,인천광역시 부평구 장제로 371 (갈산동),37.5189106,126.7321159
경인교대입구역DT,인천광역시 계양구 계양대로 131 (작전동),37.53554797,126.7222533
시흥대야DT,경기도 시흥시 뱀내장터로 27 (대야동),37.441713,126.787757
김포감정DT,경기도 김포시 중봉로 27 (감정동),37.624786,126.696429
인천검단DT,인천광역시 서구 검단로 812 (불로동),37.61685,126.6887
파주문산DT,경기도 파주시 파주읍 통일로 1555 (봉서리),37.84643804,126.7890400
시흥목감DT,경기도 시흥시 동서로 950 (조남동),37.37794249,126.8501397
용인보정DT,경기도 용인시 기흥구 용구대로2469번길 165 (보정동),37.32147823,127.1041609
경기광주초월역DT,경기도 광주시 초월읍 경충대로 1084,37.374402,127.298258
용인모현DT,경기도 용인시 처인구 모현읍 백옥대로 2529,37.34897566,127.2493078
인천당하DT,인천광역시 서구 원당대로 668 (당하동),37.593418,126.675556
인천공촌DT,인천광역시 서구 경명대로694번길 2 (공촌동),37.55169811,126.6853517
수지성복DT,경기도 용인시 수지구 성복2로 55 (성복동),37.314048,127.079162
가평설악IC DT,경기도 가평군 설악면 신선봉로 14,37.67905252,127.4863817
인천서구청DT,인천광역시 서구 서곶로 277 (심곡동),37.5424157,126.67636
부평삼거리역DT,인천광역시 남동구 경인로 750 (간석동),37.47662728,126.7102136
의왕삼동DT,경기도 의왕시 덕영대로 182 (삼동),37.316653,126.957363
