name,address,lat,lng,Upso,SalesAmt,FlowPop,EmpEop,AbodePop,EmpAvgCo
동두천송내DT,경기도 동두천시 평화로 2163 (송내동),37.88086925,127.0556326,24개,353만원,"18,054명","2,081명","5,329명",309만원
평촌역DT,경기도 안양시 동안구 시민대로 373 (관양동),37.396509,126.971235,106개,"1,988만원","271,487명","61,635명","17,374명",353만원
리버사이드대성리DT,경기도 가평군 청평면 경춘로 258,37.6982544,127.3852165,4개,"5,427만원","6,116명",147명,301명,315만원
광명소하DT,경기도 광명시 오리로 363 (소하동),37.43483917,126.8792685,30개,"1,285만원","176,862명","7,280명","21,512명",345만원
동두천DT,경기도 동두천시 평화로 2254 (지행동),37.88909874,127.0570115,53개,947만원,"73,588명","8,350명","22,751명",295만원
의왕청계DT,경기도 의왕시 안양판교로 246 (청계동),37.38837217,126.9983852,12개,"3,427만원","75,250명","2,282명","7,656명",362만원
안양운동장사거리DT,경기도 안양시 동안구 관악대로 234 (비산동),37.40111,126.949208,41개,"1,083만원","97,146명","11,612명","35,253명",337만원
일산덕이DT,경기도 고양시 일산서구 탄중로 106 (덕이동),37.69194734,126.7566743,38개,"1,990만원","110,144명","9,315명","18,504명",326만원
파주야당DT,경기도 파주시 경의로 966 (야당동),37.70346,126.75964,30개,"1,400만원","94,058명","5,812명","23,414명",330만원
역곡역DT,경기도 부천시 소사구 경인로 485 (괴안동),37.4835239,126.8093104,71개,"1,283만원","155,674명","17,880명","43,047명",315만원
경기광주IC DT,경기도 광주시 경충대로 1879 (장지동),37.40568102,127.2312381,4개,"2,587만원","16,060명","1,781명","4,611명",326만원
부천옥길DT,경기도 부천시 소사구 양지로 119 (옥길동),37.4720219,126.8160956,30개,"1,499만원","54,012명","5,300명","25,945명",327만원
안양비산DT,경기도 안양시 동안구 경수대로 821 (비산동),37.39254327,126.9428818,52개,"1,392만원","187,002명","27,073명","36,886명",334만원
춘의역DT,경기도 부천시 길주로 386 (춘의동),37.50308,126.78546,65개,"1,116만원","74,689명","34,961명","26,165명",324만원
분당궁내DT,경기도 성남시 분당구 대왕판교로 302 (궁내동),37.370636,127.102071,62개,"3,287만원","210,876명","25,385명","18,901명",418만원
경기광주송정DT,경기도 광주시 경안천로 118 (송정동),37.416384,127.27257,3개,"1,373만원","22,038명",784명,"3,077명",325만원
풍무역DT,경기도 김포시 김포대로 657 (풍무동),37.61036979,126.7375282,17개,"1,264만원","97,145명","3,061명","8,435명",334만원
부천심곡DT,경기도 부천시 원미구 부천로 97 (심곡동),37.492932,126.78441,116개,810만원,"57,169명","25,950명","41,938명",312만원
부천상동DT,경기도 부천시 원미구 평천로 611 (상동),37.51568183,126.7585754,22개,"1,236만원","48,151명","10,841명","19,927명",330만원
안양덕현DT,경기도 안양시 동안구 흥안대로 139 (호계동),37.37130179,126.9602195,43개,"1,001만원","124,857명","12,464명","36,845명",336만원
풍무사거리DT,경기도 김포시 풍무로 137,37.60784497,126.7228369,44개,960만원,"119,995명","8,933명","26,262명",337만원
경기광주신현DT,경기도 광주시 오포읍 태재로 37,37.36005,127.153125,16개,"1,487만원","38,330명","3,315명","7,569명",323만원
부천중동DT,경기도 부천시 원미구 부흥로 193 (중동),37.4963743,126.7642,56개,"1,158만원","42,514명","16,946명","51,020명",310만원
김포풍무DT,경기도 김포시 풍무로 45 (풍무동),37.600112,126.720441,0,0,0,0,0,0
경기광주쌍령DT,경기도 광주시 경충대로 1445 (쌍령동),37.3987506,127.2733178,7개,988만원,"40,464명","2,532명","14,497명",319만원
안양호계DT,경기도 안양시 동안구 엘에스로 23-8 (호계동),37.366561,126.956011,32개,984만원,"114,942명","24,270명","25,372명",339만원
인천계산역DT,인천광역시 계양구 경명대로 1105 (계산동),37.54361825,126.72985,87개,990만원,"96,376명","19,988명","41,827명",297만원
인천갈산DT,인천광역시 부평구 장제로 371 (갈산동),37.5189106,126.7321159,64개,"1,097만원","62,656명","14,943명","33,629명",313만원
경인교대입구역DT,인천광역시 계양구 계양대로 131 (작전동),37.53554797,126.7222533,85개,998만원,"91,894명","16,154명","30,535명",294만원
시흥대야DT,경기도 시흥시 뱀내장터로 27 (대야동),37.441713,126.787757,105개,937만원,"144,310명","21,974명","36,867명",313만원
김포감정DT,경기도 김포시 중봉로 27 (감정동),37.624786,126.696429,19개,"1,151만원","77,405명","5,518명","17,192명",322만원
인천검단DT,인천광역시 서구 검단로 812 (불로동),37.61685,126.6887,15개,"1,367만원","62,799명","3,573명","19,717명",324만원
파주문산DT,경기도 파주시 파주읍 통일로 1555 (봉서리),37.84643804,126.78904,2개,952만원,"9,967명",959명,"1,434명",325만원
시흥목감DT,경기도 시흥시 동서로 950 (조남동),37.37794249,126.8501397,17개,"1,235만원","104,671명","2,297명","13,983명",314만원
용인보정DT,경기도 용인시 기흥구 용구대로2469번길 165 (보정동),37.32147823,127.1041609,85개,"1,442만원","309,895명","17,735명","12,449명",336만원
경기광주초월역DT,경기도 광주시 초월읍 경충대로 1084,37.374402,127.298258,13개,"1,198만원","52,987명","2,361명","7,354명",325만원
용인모현DT,경기도 용인시 처인구 모현읍 백옥대로 2529,37.34897566,127.2493078,1개,"1,446만원","6,301명","1,631명","1,090명",335만원
인천당하DT,인천광역시 서구 원당대로 668 (당하동),37.593418,126.675556,41개,"1,347만원","81,506명","9,138명","33,011명",314만원
인천공촌DT,인천광역시 서구 경명대로694번길 2 (공촌동),37.55169811,126.6853517,4개,"1,138만원","13,775명","2,688명","7,974명",321만원
수지성복DT,경기도 용인시 수지구 성복2로 55 (성복동),37.314048,127.079162,43개,"1,637만원","146,015명","11,269명","42,110명",339만원
가평설악IC DT,경기도 가평군 설악면 신선봉로 14,37.67905252,127.4863817,12개,717만원,"15,575명",987명,"1,004명",321만원
인천서구청DT,인천광역시 서구 서곶로 277 (심곡동),37.5424157,126.67636,44개,"1,109만원","91,762명","17,175명","19,581명",303만원
부평삼거리역DT,인천광역시 남동구 경인로 750 (간석동),37.47662728,126.7102136,9개,808만원,"27,604명","6,873명","15,612명",298만원
의왕삼동DT,경기도 의왕시 덕영대로 182 (삼동),37.316653,126.957363,28개,860만원,"51,648명","5,659명","17,356명",430만원
북수원IC DT,경기도 수원시 장안구 경수대로 1038 (파장동),37.307776,126.99833,50개,965만원,"89,595명","12,899명","33,597명",329만원
김포한강로DT,경기도 김포시 양촌읍 김포한강4로 257,37.65075236,126.6546531,14개,"4,235만원","19,113명","2,687명","5,986명",339만원
인천경원대로DT,인천광역시 부평구 경원대로 1118 (십정동),37.48016802,126.6984276,21개,"1,108만원","33,640명","4,942명","26,540명",299만원
김포석모DT,"경기도 김포시 양촌읍 김포한강4로301 1,2층",37.65127888,126.6498799,0,0,0,0,0,0
용인마북DT,경기도 용인시 기흥구 용구대로 2330,37.2947324,127.1102925,19개,"1,221만원","152,686명","7,004명","16,017명",375만원
곤지암IC DT,경기도 광주시 곤지암읍 경충대로 765 경충대로 765,37.355682,127.325248,8개,"1,121만원","46,532명","3,240명","5,220명",326만원
수원조원DT,경기도 수원시 장안구 경수대로 831 (조원동),37.29523721,127.0157699,67개,789만원,"71,578명","16,080명","27,470명",317만원
간석중앙공원DT,인천광역시 남동구 경인로 563 (간석동),37.463301,126.700723,58개,"1,087만원","97,378명","17,573명","35,672명",302만원
수원연무DT,경기도 수원시 장안구 창룡대로 171 (연무동),37.29218,127.028729,43개,"1,011만원","61,778명","11,362명","25,113명",327만원
인천간석DT,인천광역시 남동구 경원대로 974 (간석동),37.469719,126.690745,51개,"1,007만원","75,612명","17,595명","25,896명",310만원
수원정자사거리DT,경기도 수원시 장안구 수성로 291 (정자동),37.29119596,127.004005,89개,712만원,"73,647명","17,040명","42,607명",312만원
더양평DT,경기도 양평군 양평읍 양근로 76,37.49700509,127.4817523,7개,750만원,"27,521명","1,126명","1,521명",325만원
인천청라DT,인천광역시 서구 국제대로 237 (청라동),37.54141304,126.6470309,24개,"1,034만원","48,783명","2,672명","17,829명",340만원
김포구래DT,경기도 김포시 양촌읍 봉수대로 1871,37.63477683,126.627616,14개,"1,136만원","16,956명","2,083명","16,351명",340만원
동수원DT,경기도 수원시 팔달구 중부대로 161 (우만동),37.2781099,127.0339496,51개,"1,125만원","136,821명","20,721명","28,965명",328만원
인천주안DT,인천광역시 미추홀구 인주대로 443 (주안동),37.4513564,126.6858992,46개,"1,193만원","86,852명","14,944명","34,513명",300만원
인천관교DT,인천광역시 미추홀구 경원대로 656 (관교동),37.44187271,126.6931065,45개,"1,630만원","98,870명","8,189명","20,866명",305만원
용인흥덕DT,경기도 용인시 기흥구 흥덕1로 85 (영덕동),37.27484065,127.0718201,39개,"1,576만원","121,205명","11,108명","23,207명",393만원
인천도화DT,인천광역시 미추홀구 장고개로 28 (도화동),37.47051784,126.6672293,36개,"1,077만원","89,593명","14,630명","29,186명",312만원
용인신갈DT,경기도 용인시 기흥구 중부대로 395 (신갈동),37.27277694,127.1103162,51개,937만원,"220,196명","11,519명","27,734명",343만원
용인동백DT,경기도 용인시 기흥구 어정로 102 (상하동),37.274595,127.141221,9개,"1,453만원","35,947명","3,623명","12,921명",346만원
김포통진DT,경기도 김포시 통진읍 김포대로 2026,37.68293388,126.6190997,1개,681만원,"17,837명","1,532명","2,702명",350만원
수원KBS DT,경기도 수원시 팔달구 권광로 265 (인계동),37.271122,127.035213,59개,"1,226만원","161,559명","24,523명","24,884명",421만원
수원경수인계DT,경기도 수원시 팔달구 경수대로 499 (인계동),37.270568,127.027566,78개,"1,126만원","139,099명","27,050명","27,678명",319만원
수원IC DT,경기도 용인시 기흥구 중부대로 56,37.26724073,127.074871,22개,"1,398만원","105,134명","6,116명","21,741명",362만원
수원인계DT,경기도 수원시 팔달구 인계로94번길 3 (인계동),37.267938,127.027948,116개,"1,231만원","238,070명","39,963명","23,018명",319만원
인천용일사거리DT,인천광역시 미추홀구 한나루로 525 (주안동),37.45368499,126.6682728,30개,983만원,"44,900명","9,999명","34,190명",309만원
제물포역DT,인천광역시 미추홀구 경인로 103 (숭의동),37.466522,126.654075,48개,909만원,"74,392명","12,970명","25,938명",312만원
수원세류DT,경기도 수원시 권선구 권선로544번길 1 (세류동),37.262923,127.011208,41개,"1,078만원","51,961명","9,167명","39,624명",327만원
연천전곡DT,경기도 연천군 전곡읍 평화로 452,38.0118271,127.0687669,5개,612만원,"13,661명",697명,"1,923명",317만원
수원탑동DT,경기도 수원시 권선구 서부로 1769 (탑동),37.26711903,126.9713639,16개,"1,058만원","43,728명","4,690명","8,788명",321만원
용인상하DT,경기도 용인시 기흥구 중부대로 771 (상하동),37.259778,127.142453,5개,"1,154만원","32,586명","2,595명","12,030명",344만원
용인보라DT,경기도 용인시 기흥구 용구대로 1877 (보라동),37.255575,127.104577,22개,"1,584만원","128,290명","7,449명","6,962명",351만원
한국민속촌DT,경기도 용인시 기흥구 사은로 110 (보라동),37.255933,127.116911,16개,"1,643만원","41,901명","4,245명","14,285명",343만원
인천학익DT,인천광역시 미추홀구 매소홀로 368 (학익동),37.44046613,126.6629668,50개,983만원,"108,924명","13,619명","24,188명",321만원
용인하갈DT,경기도 용인시 기흥구 덕영대로 1800 (하갈동),37.24929772,127.0877354,1개,683만원,"31,157명","1,772명","2,001명",406만원
수원망포DT,경기도 수원시 영통구 덕영대로 1467,37.2458277,127.0513399,62개,"1,721만원","186,070명","16,271명","28,615명",423만원
수원세류역DT,경기도 수원시 권선구 경수대로 185 (세류동),37.243791,127.017207,8개,"1,210만원","75,137명","2,950명","9,877명",319만원
인천동춘DT,인천광역시 연수구 앵고개로 171 (동춘동),37.41243,126.664447,22개,"1,654만원","46,902명","3,084명","14,973명",304만원
인천용현DT,인천광역시 미추홀구 아암대로 107 (용현동),37.4523373,126.6325809,56개,923만원,"120,742명","13,172명","31,914명",322만원
용인IC DT,경기도 용인시 처인구 백옥대로 1305 (유방동),37.25140976,127.2121332,2개,849만원,"46,218명","1,765명","3,625명",328만원
수원권선DT,경기도 수원시 권선구 매송고색로 543 (오목천동),37.246345,126.964025,18개,918만원,"94,547명","3,990명","14,159명",343만원
신영통DT,경기도 화성시 영통로 43 (반월동),37.23437984,127.0629551,24개,"1,208만원","164,885명","13,150명","29,116명",456만원
수원고색동DT,경기도 수원시 권선구 서부로1390번길 150 (고색동),37.23932025,126.9887188,18개,"1,237만원","22,158명","10,455명",62명,339만원
용인시청DT,경기도 용인시 처인구 중부대로 1130,37.24029,127.170935,13개,"1,073만원","66,624명","5,522명","10,005명",341만원
인천옥련DT,인천광역시 연수구 능허대로 137 (옥련동),37.42130537,126.6451686,23개,"1,171만원","83,989명","8,512명","20,555명",313만원
용인고림DT,경기도 용인시 처인구 고림로 124 (고림동),37.24395286,127.2180629,5개,918만원,"41,535명","2,448명","9,140명",328만원
용인김량장DT,경기도 용인시 처인구 백옥대로 1174 (김량장동),37.23964042,127.2105675,66개,772만원,"133,536명","9,205명","14,259명",328만원
화성반월DT,경기도 화성시 효행로 1241 (반월동),37.22017737,127.0579605,29개,993만원,"143,972명","41,982명","22,023명",394만원
화성봉담DT,경기도 화성시 효행로 219 (기안동),37.22832461,126.9715786,9개,"1,046만원","62,838명","4,174명","9,252명",336만원
용인마평DT,경기도 용인시 처인구 금령로 188 (마평동),37.2336627,127.2168107,28개,903만원,"70,210명","8,712명","13,066명",328만원
동탄능동DT,경기도 화성시 동탄지성로 201 (능동),37.21213983,127.0535578,25개,988만원,"71,368명","6,901명","32,746명",343만원
화성병점DT,경기도 화성시 효행로 1015 (진안동),37.2127044,127.0382929,67개,"1,094만원","181,292명","16,342명","34,028명",328만원
인천송도DT,인천광역시 연수구 하모니로 136 (송도동),37.384821,126.644284,55개,"1,441만원","263,129명","13,564명","8,075명",393만원
이천사음DT,경기도 이천시 경충대로 3045 (사음동),37.299106,127.407841,6개,"1,252만원","51,022명","1,095명","1,266명",348만원
송도컨벤시아대로DT,인천광역시 연수구 벤처로 10 (송도동),37.3829044,126.6369723,41개,"1,648만원","196,218명","12,009명","15,771명",398만원
화성안녕DT,경기도 화성시 효행로 751 (안녕동),37.20263424,127.0129156,10개,"1,078만원","62,241명","2,224명","8,307명",350만원
서동탄DT,경기도 오산시 외삼미로 162-48 (외삼미동),37.19741995,127.0649801,27개,984만원,"100,217명","6,132명","29,630명",358만원
북오산IC DT,경기도 오산시 문시로 109-2 (외삼미동),37.18982069,127.0588756,5개,"1,129만원","33,195명","2,930명","7,203명",351만원
이천증포DT,경기도 이천시 이섭대천로 1445 (증포동),37.29660399,127.457292,0,0,0,0,0,0
동탄산단DT,경기도 화성시 동탄산단2길 7-36 (방교동),37.16444559,127.0865349,4개,"1,089만원","50,189명","8,712명","3,398명",357만원
오산수청DT,경기도 오산시 경기대로 445 (수청동),37.16298068,127.0666928,0,0,0,0,0,0
남양화성로DT,경기도 화성시 남양읍 화성로 1166 화성로 1166,37.2110563,126.8132035,21개,782만원,"72,679명","3,611명","3,118명",449만원
화성남양DT,경기도 화성시 남양읍 시청로32번길 6,37.20696393,126.8191989,29개,760만원,"88,973명","4,514명","6,180명",449만원
인천강화DT,인천광역시 강화군 강화읍 강화대로 343,37.7426,126.4916,33개,787만원,"60,428명","5,380명","3,906명",313만원
오산부산동DT,경기도 오산시 경기동로 185 (부산동),37.15899425,127.0924278,3개,"1,122만원","55,306명","2,898명","6,201명",357만원
송산마도IC DT,"경기도 화성시 마도면 화성로 803 두곡리 312-4, 312-5",37.20721733,126.7776941,0,0,0,0,0,0
오산원동DT,경기도 오산시 경기대로 218 (원동),37.14418106,127.0738764,72개,"1,101만원","188,604명","19,550명","23,336명",328만원
오산IC DT,경기도 오산시 원동로 74 (원동),37.1426962,127.0768528,45개,"1,039만원","123,200명","13,041명","19,015명",329만원
이천IC DT,경기도 이천시 부발읍 경충대로 2183 신하리 547,37.25779077,127.4829153,7개,"1,077만원","90,100명","32,966명","6,830명",437만원
오산갈곶DT,"경기도 오산시 경기대로 50, B동 (갈곶동)",37.12918599,127.0713109,20개,"1,033만원","50,588명","5,048명","19,020명",348만원
화성향남발안DT,경기도 화성시 향남읍 발안로 308,37.1334903,126.9412125,1개,"1,236만원","4,108명",878명,571명,347만원
화성향남DT,경기도 화성시 향남읍 삼천병마로 213,37.13194855,126.9100021,63개,832만원,"76,852명","6,359명","8,322명",347만원
서여주IC DT,경기도 여주시 세종대왕면 중부대로 2685,37.29813532,127.6029336,3개,748만원,"3,008명",315명,346명,342만원
평택독곡DT,경기도 평택시 경기대로 1600 (독곡동),37.08708158,127.0631199,11개,880만원,"28,926명","2,997명","9,781명",323만원
춘천퇴계DT,강원도 춘천시 안마산로 95 (퇴계동),37.855291,127.726209,20개,"1,084만원","60,681명","4,882명","19,947명",328만원
여주남한강DT,경기도 여주시 강변북로 11 (천송동),37.30041399,127.6481616,19개,805만원,"46,607명","1,686명","3,746명",324만원
평택서정DT,경기도 평택시 경기대로 1353 (서정동),37.066066,127.063519,50개,921만원,"136,958명","12,363명","18,222명",323만원
춘천석사DT,강원도 춘천시 후석로 13 (석사동),37.856608,127.739326,40개,"1,210만원","98,072명","8,827명","28,464명",324만원
여주DT,경기도 여주시 세종로 358 (점봉동)_1,37.26613937,127.6385358,0,0,0,0,0,0
평택이충DT,경기도 평택시 청원로 1388 (이충동),37.0519698,127.0771294,3개,"1,760만원","18,290명","1,361명","1,137명",343만원
춘천후석로DT,강원특별자치도 춘천시 후석로 245 (후평동),37.87326601,127.752245,43개,"1,449만원","49,219명","12,550명","28,056명",320만원
춘천후평DT,강원도 춘천시 후석로 318 (후평동),37.879435,127.750579,45개,"1,248만원","75,627명","10,626명","27,379명",319만원
평택죽백DT,경기도 평택시 만세로 1707 (죽백동),37.01380659,127.1134612,5개,"1,601만원","24,994명","1,065명","6,714명",343만원
평택비전DT,경기도 평택시 비전4로 180 (비전동),37.01125384,127.1046308,21개,"1,165만원","64,887명","3,228명","16,996명",343만원
평택세교DT,경기도 평택시 경기대로 625 (세교동),37.00734058,127.0787977,10개,"1,298만원","76,792명","6,232명","11,147명",329만원
평택청북DT,경기도 평택시 청북읍 안청로2길 86,37.02017327,126.915001,26개,"1,117만원","73,391명","3,264명","14,624명",344만원
안성공도DT,경기도 안성시 공도읍 서동대로 4489,37.009411,127.200801,5개,871만원,"56,656명","2,015명","6,718명",323만원
안성서동대로DT,경기도 안성시 공도읍 서동대로 4314,37.00481676,127.1820894,2개,905만원,"26,761명","1,595명","5,945명",323만원
홍천DT,강원특별자치도 홍천군 홍천읍 홍천로 292,37.68858744,127.8776951,27개,"1,130만원","19,966명","4,681명","5,489명",341만원
안성석정DT,경기도 안성시 중앙로 308 (석정동),37.01046317,127.2620883,68개,960만원,"109,545명","9,193명","19,809명",333만원
평택대DT,경기도 평택시 서동대로 3847 (용이동),36.9933627,127.1346334,37개,"1,020만원","110,602명","5,325명","18,981명",321만원
평택안중DT,경기도 평택시 안중읍 서동대로 1459,36.99081604,126.9133757,4개,"1,012만원","41,999명","1,218명","3,744명",322만원
안성계동DT,경기도 안성시 안성맞춤대로 805 (계동),36.98606486,127.267837,3개,765만원,"22,364명","1,045명","2,853명",340만원
평택팽성DT,경기도 평택시 팽성읍 팽성로 221,36.95483635,127.0599566,4개,867만원,"5,013명",746명,"1,550명",342만원
원주기업도시DT,강원특별자치도 원주시 지정면 기업도시로 224,37.3714478,127.8715601,21개,"1,606만원","36,188명","2,158명","5,526명",337만원
원주봉화산DT,강원도 원주시 서원대로 48 (단계동),37.35306559,127.922218,32개,"1,689만원","65,915명","3,439명","14,198명",329만원
원주IC DT,강원도 원주시 현충로 294 (태장동),37.37965357,127.9488836,14개,948만원,"52,002명","3,923명","7,605명",319만원
원주명륜DT,강원도 원주시 남원로 588 (명륜동),37.33600703,127.9498835,47개,"1,089만원","105,242명","10,299명","16,902명",303만원
원주단구DT,강원도 원주시 서원대로 443 (단구동),37.328515,127.953443,50개,"1,084만원","120,264명","10,885명","22,217명",316만원
원주반곡DT,강원도 원주시 동부순환로 37 (반곡동),37.31976949,127.971709,17개,"1,322만원","60,992명","5,108명","11,297명",343만원
당진시곡DT,충청남도 당진시 서해로 6283 (시곡동),36.903029,126.683873,11개,"2,272만원","37,724명","1,995명","4,259명",381만원
천안두정역DT,충청남도 천안시 서북구 두정로 264 (두정동),36.83287887,127.1463156,71개,911만원,"115,920명","13,190명","37,004명",326만원
천안성정DT,충청남도 천안시 서북구 동서대로 154 (성정동),36.8253941,127.1403512,75개,832만원,"142,491명","18,800명","26,740명",331만원
천안IC DT,충청남도 천안시 동남구 신부15길 3 (신부동),36.82025,127.1615,92개,"1,224만원","160,958명","14,855명","14,118명",313만원
천안불당DT,충청남도 천안시 서북구 불당34길 4 (불당동),36.805399,127.10609,94개,997만원,"166,180명","10,665명","20,765명",383만원
천안서부대로DT,충청남도 천안시 서북구 서부대로 405 (쌍용동),36.80368027,127.1269895,47개,915만원,"104,772명","10,501명","25,652명",317만원
천안원성DT,충청남도 천안시 동남구 충절로 168 (원성동),36.80401081,127.1585082,35개,611만원,"73,327명","8,416명","13,349명",315만원
천안대로DT,충청남도 천안시 동남구 천안대로 527 (구성동),36.795121,127.164257,9개,853만원,"78,053명","6,376명","11,343명",323만원
아산방축DT,충청남도 아산시 온천대로 1392 (방축동),36.78365066,126.9926993,11개,774만원,"63,283명","4,493명","8,834명",316만원
충주시청DT,충청북도 충주시 국원대로 208-1 (금릉동),36.9900658,127.9287563,36개,697만원,"42,351명","10,542명","19,679명",315만원
충주호암DT,충청북도 충주시 중원대로 3245 (호암동),36.95905735,127.923732,16개,910만원,"42,830명","2,094명","14,409명",297만원
충주교현DT,충청북도 충주시 금봉대로 358 (교현동),36.96695568,127.9473864,22개,523만원,"25,288명","3,374명","13,459명",292만원
서산예천DT,충청남도 서산시 나무장1길 22 (예천동),36.771727,126.440171,16개,930만원,"49,537명","3,400명","14,735명",325만원
서산석남DT,충청남도 서산시 남부순환로 994 (석남동),36.76484772,126.4531338,24개,"1,206만원","57,296명","2,911명","12,133명",335만원
제천하소DT,충청북도 제천시 용두대로 55 (하소동),37.1358547,128.1991819,35개,667만원,"56,193명","4,213명","11,434명",317만원
청주율량DT,충청북도 청주시 청원구 충청대로107번길 8 (율량동),36.66623,127.493207,71개,"1,330만원","105,730명","11,896명","18,821명",323만원
제천DT,충청북도 제천시 의림대로 181 (중앙로2가),37.143691,128.213266,76개,608만원,"110,172명","10,746명","12,406명",314만원
청주비하DT,충청북도 청주시 흥덕구 2순환로 1078 (비하동),36.63846427,127.4223378,45개,"1,575만원","111,596명","8,641명","22,432명",377만원
제천장락DT,충청북도 제천시 내토로 824 (장락동),37.149567,128.2264315,12개,718만원,"30,586명","2,817명","11,612명",304만원
청주봉명DT,충청북도 청주시 흥덕구 1순환로 514 (봉명동),36.64676761,127.4645612,39개,"1,057만원","71,247명","9,934명","18,913명",323만원
청주사직DT,충청북도 청주시 서원구 사직대로 302 (사직동),36.63590622,127.4811561,84개,"1,002만원","117,672명","11,556명","6,467명",312만원
청주용담DT,충청북도 청주시 상당구 산성로 129 (용담동),36.634172,127.50511,35개,"1,461만원","84,776명","7,486명","26,795명",304만원
충남홍성DT,충청남도 홍성군 홍성읍 도청대로 58,36.60962363,126.6635747,4개,580만원,"18,270명","1,226명","2,304명",351만원
청주분평DT,충청북도 청주시 서원구 1순환로 1154 (분평동),36.605664,127.494821,23개,"1,778만원","71,367명","5,270명","19,296명",316만원
청주용암DT,충청북도 청주시 상당구 1순환로 1243 (용암동),36.60750931,127.5039471,30개,"1,231만원","110,827명","8,832명","24,649명",316만원
세종다정DT,세종특별자치시 다정북로 219 (다정동),36.494878,127.255384,51개,"1,983만원","68,388명","8,708명","30,464명",364만원
공주DT,충청남도 공주시 무령로 467 (신관동),36.46815,127.14274,37개,695만원,"40,459명","5,891명","7,137명",321만원
세종금강DT,세종특별자치시 시청대로 45 (대평동),36.47605369,127.2774976,22개,"1,212만원","58,161명","2,899명","13,496명",354만원
신탄진금강DT,대전광역시 대덕구 신탄진로 866 (신탄진동),36.454619,127.42882,39개,"1,470만원","58,448명","4,037명","13,199명",338만원
대전신탄진DT,대전광역시 대덕구 대덕대로 1544 (석봉동),36.4486603,127.419983,22개,"2,648만원","70,900명","4,822명","18,835명",352만원
공주동학사DT,충청남도 공주시 반포면 동학사1로 114,36.36336,127.2535628,16개,"1,282만원","17,129명",648명,578명,328만원
대전도안DT,대전광역시 유성구 도안대로 573 (봉명동),36.3513576,127.3402518,96개,"1,151만원","164,428명","19,802명","22,198명",343만원
대전구암DT,대전광역시 유성구 월드컵대로289번길 6 (구암동),36.3487072,127.3326118,45개,774만원,"61,596명","8,593명","19,050명",335만원
대전갈마DT,대전광역시 서구 계룡로 384 (갈마동),36.35148134,127.3704905,152개,"1,137만원","126,987명","22,581명","38,393명",323만원
대전한남대DT,대전광역시 대덕구 한밭대로 1122 (중리동),36.35849,127.42331,46개,705만원,"40,783명","10,429명","15,359명",318만원
속초교동DT,강원도 속초시 청대로 339 (교동),38.1966412,128.5718716,24개,"1,451만원","63,221명","7,247명","9,612명",317만원
대전용전DT,대전광역시 동구 한밭대로 1239 (용전동),36.357196,127.435505,54개,744만원,"47,906명","13,954명","22,126명",308만원
속초DT,강원도 속초시 동해대로 4114 (조양동),38.1898709,128.5844124,31개,"1,639만원","136,545명","4,647명","12,978명",323만원
대전IC DT,대전광역시 대덕구 동서대로 1776 (비래동),36.35423933,127.444259,53개,934만원,"60,946명","14,109명","23,358명",306만원
